sensor_169,sensor_445,sensor_369,sensor_578,sensor_175,sensor_422,sensor_417,sensor_295,sensor_409,sensor_203,sensor_575,sensor_492,sensor_300,sensor_154,sensor_151,sensor_416,sensor_170,sensor_588,sensor_197,sensor_333,sensor_138,sensor_171,sensor_031,sensor_471,sensor_457,sensor_282,sensor_205,sensor_472,sensor_297,sensor_377,sensor_358,sensor_109,sensor_010,sensor_101,sensor_225,sensor_152,sensor_434,sensor_078,sensor_497,sensor_218,sensor_080,sensor_560,sensor_025,sensor_102,sensor_229,sensor_198,sensor_093,sensor_443,sensor_042,sensor_553,sensor_095,sensor_353,sensor_489,sensor_524,sensor_137,sensor_271,sensor_554,sensor_570,sensor_424,sensor_288,sensor_253,sensor_526,sensor_584,sensor_425,sensor_500,sensor_458,sensor_432,sensor_364,sensor_569,sensor_108,sensor_487,sensor_394,sensor_276,sensor_367,sensor_413,sensor_435,sensor_299,sensor_547,sensor_393,sensor_576,sensor_312,sensor_325,sensor_079,sensor_408,sensor_567,sensor_561,sensor_182,sensor_290,sensor_342,sensor_439,sensor_148,sensor_511,sensor_287,sensor_092,sensor_345,sensor_130,sensor_213,sensor_083,sensor_204,sensor_357,sensor_480,sensor_286,sensor_456,sensor_139,sensor_094,sensor_128,sensor_304,sensor_429,sensor_321,sensor_339,sensor_206,sensor_431,sensor_437,sensor_366,sensor_004,sensor_378,sensor_486,sensor_209,sensor_438,sensor_541,sensor_105,sensor_574,sensor_228,sensor_298,sensor_430,sensor_280,sensor_224,sensor_361,sensor_183,sensor_217,sensor_469,sensor_349,sensor_461,sensor_072,sensor_523,sensor_568,sensor_354,sensor_281,sensor_196,sensor_215,sensor_064,sensor_473,sensor_332,sensor_407,sensor_140,sensor_041,sensor_360,sensor_011,sensor_249,sensor_279,sensor_274,sensor_488,sensor_440,sensor_163,sensor_590,sensor_460,sensor_104,sensor_522,sensor_301,sensor_222,sensor_484,sensor_272,sensor_475,sensor_552,sensor_147,sensor_303,sensor_512,sensor_081,sensor_566,sensor_068,sensor_103,sensor_389,sensor_433,sensor_406,sensor_181,sensor_419,sensor_426,sensor_216,sensor_589,sensor_115,sensor_338,sensor_076,sensor_168,sensor_172,sensor_388,sensor_449,sensor_577,sensor_024,sensor_082,sensor_162,sensor_483,sensor_096,sensor_305,sensor_161,sensor_392,sensor_352,sensor_436,sensor_418,sensor_077,sensor_202,sensor_447,sensor_336,sensor_278,sensor_564,sensor_420,sensor_145,sensor_585,sensor_126,sensor_099,sensor_015,sensor_146,sensor_292,sensor_211,sensor_587,sensor_546,sensor_573,sensor_226,sensor_322,sensor_501,sensor_318,sensor_189,sensor_362,sensor_491,sensor_317,sensor_097,sensor_005,sensor_291,sensor_572,sensor_212,sensor_414,sensor_485,sensor_474,sensor_090,sensor_239,sensor_275,sensor_223,sensor_273,sensor_201,sensor_065,sensor_240,sensor_060,sensor_490,sensor_477,sensor_052,sensor_302,sensor_542,sensor_368,sensor_481,sensor_556,sensor_387,sensor_363,label
0.195,0.6291,0.0029,9.4847,0.2872,2.7674,2.4767,876.6031,4.0782,9.6461,4.2202,3.3756,0.0168,0.0125,7.882,5.8916,0.626,0.0086,3.93,1.2764,92.9,0.7927,0.1862,8.1671,10.3914,0.0157,0.2598,5.9343,4175.3221,0.0022,0.0014,-0.0129,-0.0177,-0.0001,0.1162,18.283,101.4024,-0.0173,70.6972,0.0384,0.0593,0.1928,-4444.6667,0.0001,0.0165,21.35,0.0029,0.695,2.215,0.1465,0.0,0.0237,0.0,0.1442,125.9,23.551,8.7395,27.8426,122.4017,1.596,2.7806,4.7899,0.0201,4.3755,400.8565,4.2055,119.356,551.1498,1.6841,-0.002,138.2945,0.0665,0.1752,0.0042,35.3454,13.7931,0.0835,0.7246,0.0046,0.0636,0.0557,17.8483,-0.0658,1.131,1.6599,0.0518,0.459,3.2071,2.4526,74.3119,0.0052,75.2941,5.3158,0.064,16.6716,-0.0473,0.0416,0.0077,21.889,0.9534,2.7491,2.6204,2.8618,67.5999,-0.0008,0.4429,0.0582,3.2676,0.0326,2.467,7.37,36.3404,2.1657,0.0033,1503.623,0.0016,101.749,59.212,5.6683,1.7929,0.0007,0.2089,0.0117,2304.3082,3.4503,0.0352,131.8158,0.0002,11.13,0.0691,25.939,0.0428,30.7471,198.9925,21.1722,0.0642,0.0391,0.0157,0.128,0.082,10.7536,161.6201,0.0247,6.2984,531.4619,74.54,0.026,0.014,0.0197,0.0009,20.2941,78.8006,104.7136,4507.0,45.4264,2.672,-0.0085,0.0,0.071,0.0811,137.89,44.9322,32.0013,0.89,0.0605,0.5911,756.3636,0.0951,0.1718,1.2705,-0.0636,56.543,57.9693,0.0179,13.94,339.1887,54.9343,0.0749,0.0032,0.0,1.2764,-0.0506,1.8,0.0637,0.0,0.8333,2.2711,-1465.75,-0.0051,8536.0,283.0161,0.0,0.2309,438.0,0.0114,0.0327,1.9623,7.5079,-0.0505,3.93,1.1063,2.4718,2.1387,0.617,431.3725,0.1158,0.0046,0.6055,0.162,6.4395,0.0601,0.0134,0.1431,0.0189,7.116,12.21,1437.1997,1.798,0.0,0.1306,62.291,41.0749,29.0662,4.1708,-0.0477,1.1878,0.1209,2.2025,0.0696,43.2564,138.7755,15.8155,0.1643,0.0064,157.6079,0.0005,34.7118,17.38,24.8491,0.0052,15.1509,498.7013,20.4473,202.5914,1.1741,6.888,0.0032,29.7559,49.7553,0.0082,0.0346,1
0.104,1.1227,0.0037,17.0149,0.32384999999999997,3.7551,4.7991,36.8273,3.0597,7.887,2.2226,2.2358,0.0468,0.0186,3.542,5.8238,0.517,0.0162,6.14,1.8877,102.7,1.0398,0.2304,3.7213,12.17,0.0137,0.1578,7.3418,243.0459,0.0007,0.001,-0.0687,-0.0008,0.0,0.0956,14.417,224.3349,-0.0379,55.7008,0.0814,-0.0084,0.1456,-1851.25,0.0,0.0158,19.3,0.0014,1.5967,3.14,0.1979,0.0,0.0175,0.0,0.0593,83.1,16.0768,7.4279,25.7179,61.1648,0.1038,3.1004,10.6766,0.0111,3.5718,0.0,4.4698,6.4464,435.5594,1.3405,-0.0769,784.5238,0.0939,0.0672,0.0044,34.6812,8.017,0.043,0.9111,0.0018,0.1319,0.1242,12.1991,-0.0049,1.0398,1.294,0.0334,0.455,2.5749,1.9726,23.4783,0.0237,21.9709,5.128,0.0351,16.1838,0.0946,0.1018,0.0289,28.321,1.3629,2.9994,1.175,4.7005,67.0,-0.0014,0.3924,0.0362,4.4275,0.0422,2.439,6.0,1.2797,2.004,0.0043,1208.7411,0.0009,0.0,55.296,3.5838,1.9169,0.0001,0.4211,0.0153,1862.1506,5.4689,0.0193,73.5745,0.0002,8.42,0.095,230.5119,0.0128,17.6569,99.1104,18.4618,0.0678,0.0565,0.0178,0.238,0.0659,16.9054,107.7168,0.0768,6.2886,419.2061,77.41,0.0286,0.0137,0.0204,0.0015,24.2952,0.0,45.1302,4153.0,73.8817,3.7467,-0.0077,0.0,0.0641,0.0802,312.7273,26.4365,26.2688,1.15,0.0562,0.2007,0.0,-0.0001,0.19,1.0027,-0.0287,44.3954,14.8148,0.0219,22.25,0.0,3.601,0.1128,0.0062,0.0,1.8877,-0.0225,0.6,0.1374,0.0,0.1689,1.2402,-3861.0,0.001,572.0,211.5813,0.0001,0.1845,179.0,0.0226,0.0307,5.7373,3.9996,0.0275,6.14,1.3348,2.4157,2.0078,0.7388,409.4718,0.0586,0.0029,1.144,0.0976,5.7909,0.0624,0.026,0.0475,0.0219,7.116,6.59,1163.7002,2.0617,0.0,0.1271,39.491,23.5589,50.7591,5.8979,-0.0395,1.2998,0.1468,2.4747,0.086,15.6991,268.6016,27.0919,0.1716,0.0017,120.5494,0.0005,31.6584,18.21,22.6636,0.0024,-2.6636,281.9048,15.7423,223.6577,0.7102,7.0376,0.0024,55.7924,54.4417,0.0076,0.0354,0
0.155,0.7257,0.0036,12.9236,0.2945,3.6684,4.7991,1335.7012,5.6363,6.047,3.5751,4.0806,0.0305,0.0171,5.726,5.8238,0.425,0.0298,4.94,1.5529,53.5,0.6135,0.2208,1.7599,9.2587,0.0121,0.1176,7.9705,5923.6451,0.0018,0.0017,0.0302,0.0082,-0.0003,0.0734,7.688,197.2892,-0.0482,33.592,0.0776,-0.0059,0.7288,-2748.25,0.0001,0.0111,15.96,0.0032,0.6953,3.958,0.3222,-0.0001,0.0222,0.0,0.0602,81.6,33.896,8.0919,16.997,112.0767,0.0966,2.5999,3.8558,0.0121,1.889,635.6589,4.0222,8.0984,250.2874,1.4815,0.0549,0.0,0.0839,0.0672,0.0037,34.6812,4.571,0.0272,1.881,0.0015,0.0862,0.0427,13.6435,-0.005,1.0398,1.5832,0.0592,0.455,2.5489,1.6958,57.2727,0.0226,70.5167,2.4937,0.0591,23.4731,0.0946,0.0358,0.0397,22.8,1.1773,2.1147,2.2006,3.2601,67.0,-0.0016,0.3924,0.0511,4.4275,0.0369,1.769,5.09,47.52,2.1196,0.0053,1208.7411,0.0017,0.0,71.698,7.8666,1.9169,0.0003,0.2991,0.0205,2437.4751,2.5217,0.0328,112.9465,0.0014,7.18,0.1082,200.5166,0.0161,20.9587,101.1876,13.548,0.0539,0.0584,0.0131,0.225,0.0759,21.26,60.4419,0.0759,6.2886,419.2061,72.29,0.0229,0.0092,0.0362,0.0015,24.2952,0.0,70.2063,5422.0,171.8524,2.9432,-0.0082,0.0,0.0613,0.0726,242.8941,28.5564,19.9216,0.99,0.0344,0.4799,0.0,-0.0027,0.1284,1.0049,-0.0409,31.6269,191.1066,0.0219,14.82,584.8024,3.3008,0.1195,0.0094,0.0,1.5529,-0.0061,1.4,0.0636,0.0,0.8637,1.9574,-6443.0,-0.0095,12313.0,955.7158,0.0002,0.1559,214.0,0.0074,0.0318,3.4518,6.2625,0.0387,4.94,1.098,1.9888,2.0078,0.7555,374.1672,0.0942,0.0036,1.144,0.2055,5.109,0.0481,0.0118,0.058,0.0173,7.116,10.43,782.8999,1.7461,685.7143,0.1566,40.878,40.437,47.8884,4.9579,0.0037,1.2998,0.1468,2.3145,0.094,15.6991,74.2739,21.9911,0.2186,0.0058,120.5494,0.0037,16.9423,12.85,22.4636,0.0046,-2.4636,195.343,11.7079,195.0408,1.4443,7.0376,0.0033,70.8565,37.5986,0.0112,0.031,0
0.17,0.6476,0.0021,12.0422,0.3423,3.9799,3.768,297.0492,5.5459,16.67,3.8966,2.3552,0.0437,0.0136,4.283,11.5541,0.413,0.0303,15.93,4.4892,184.0,0.6385,0.2179,8.3426,12.0213,0.0076,0.1854,5.87,2244.8646,0.0014,0.0009,-0.0604,-0.0207,-0.0001,0.0314,18.12,0.0,0.0025,20.8357,0.1,0.0665,0.3215,1.75,0.0,0.0128,17.72,0.001,1.2446,2.419,0.2676,0.0,0.0363,0.0,0.1357,221.6,31.9982,8.7849,16.98835,77.8418,0.1824,2.3474,11.2823,0.0127,4.4486,0.0,3.5655,6.3449,329.7726,1.9997,0.0858,205.5639,0.1281,0.1512,0.0034,51.3738,8.9095,0.0486,0.6261,0.0067,0.095,0.1371,27.2851,-0.0726,0.424,2.15045,0.0587,0.45,2.2915,3.2591,65.587,0.0202,42.1053,5.6804,0.0873,23.3353,-1.204,0.0907,0.0216,25.767,1.6147,2.532,1.4649,2.5851,59.5,0.0004,0.5619,0.0531,11.2251,0.0488,4.7666,10.13,13.35,2.4013,0.004,1039.2291,0.0011,158.5114,64.45,3.7681,2.7541,0.0012,0.2601,0.0132,254.9266,2.7381,0.0418,117.7777,0.0024,10.97,0.0808,82.4805,0.0528,44.2551,105.1303,14.5954,0.04865,0.0124,0.0152,0.08,0.1367,9.89,162.386,0.0224,10.5466,533.891,79.48,0.0308,0.0067,0.0757,0.0011,20.4695,302.1277,78.0214,535.0,83.0563,2.1143,-0.0088,0.0,0.0805,0.1006,59.8278,79.1557,56.7309,1.88,0.0247,0.5411,247.4227,0.0094,0.11954999999999999,0.858,-0.0478,36.5914,99.0762,0.0094,13.35,257.9867,5.1562,0.0284,0.0099,0.0016,4.4892,-0.0311,1.8,0.1324,0.005,0.3063,2.3094,-5006.25,-0.0012,4960.0,558.5057,0.0,0.134,163.0,0.0213,0.0535,4.785,8.5348,-0.0289,15.93,1.5558,2.8955,4.1536,0.651,371.0798,0.1309,0.0029,1.252,0.0284,5.5022,0.0535,0.0117,0.1738,0.0365,7.116,12.19,1055.6992,1.4975,0.0,0.1329,86.997,38.4535,62.6814,4.2384,0.0248,1.0455,0.2109,2.1599,0.0834,46.3425,0.0,77.0072,0.1507,0.0037,202.9874,0.008,70.6028,16.06,20.6864,0.003,19.3136,462.963,21.6098,196.5806,0.7906,3.87,0.0022,61.3049,90.7069,0.023,0.0098,0
0.108,0.6291,0.0032,8.2142,0.2872,2.9334,2.7033,278.6719,4.1826,8.094,3.7648,3.6822,0.04,0.0173,5.337,8.515,0.105,0.0158,3.49,1.2495,99.0,0.7927,0.1822,3.0055,12.3245,0.0133,0.3022,7.8156,2013.4509,0.0019,0.0017,0.2382,-0.0219,-0.0001,0.0521,15.766,279.0091,-0.0375,32.0601,0.0678,0.0103,0.7817,-191.75,0.0,0.0245,22.49,-0.0013,0.695,2.215,0.2161,0.0,0.0305,0.0,0.1061,118.5,26.4156,9.2965,16.98835,99.3956,0.1023,4.0153,7.1237,0.0155,3.8076,0.0,4.7771,16.381,680.6627,1.9997,-0.2393,941.8028,0.1258,0.1873,0.0075,56.0138,10.1977,0.0528,1.4188,0.0084,0.0664,0.0557,8.795,-0.0431,0.8501,2.15045,0.0592,0.369,2.0227,2.1769,34.8066,0.0216,76.8946,4.6578,-0.1426,28.9305,-0.4258,0.0327,-0.0208,38.275,0.9297,3.8254,1.6522,4.9132,53.3,0.0032,0.5261,0.036,4.1643,0.0444,2.4414,7.09,11.1056,2.7643,0.0099,907.0746,0.0014,138.7471,87.162,5.588,2.6161,0.0,0.1839,0.0395,260.003,1.4106,0.0452,71.3541,0.0021,9.76,0.1151,42.0252,0.0189,12.5641,70.8885,30.5293,0.04865,0.0438,0.0139,0.241,0.0973,25.1263,92.1743,0.0779,9.8109,508.087,74.54,0.028,-0.008,0.0239,0.0008,18.9326,103.937,59.2683,535.0,106.1812,3.2035,-0.0068,0.0,0.0828,0.0912,184.3137,40.9565,19.4796,1.01,0.0474,0.2261,0.0,-0.0889,0.11954999999999999,1.0333,-0.0049,69.7366,138.2958,0.0071,18.05,193.9394,3.3407,0.0924,0.0054,0.0,1.2495,-0.008,0.7,0.0637,0.0,0.8333,2.1694,-3016.0,-0.0091,4171.0,917.1496,0.0001,0.0377,438.0,0.0131,0.027,4.5511,7.8088,-0.0229,3.49,1.1063,2.3151,2.9023,0.651,589.2774,0.1231,0.0041,1.125,0.0896,5.3695,0.0424,0.0057,0.0732,0.0149,7.116,11.62,2080.8999,2.4251,776.2376,0.1121,27.901,25.0943,40.4345,5.5408,-0.0179,1.0647,0.1452,2.2383,0.0423,46.276,87.1419,11.011,0.1627,0.0052,175.6416,0.0066,40.326,23.16,31.6955,0.0033,8.3045,325.5702,29.2477,222.0685,0.9799,6.9271,0.0026,122.9566,42.1843,0.0077,0.0193,0
0.143,0.6476,0.0032,26.5739,0.3423,2.7186,2.7033,134.7207,3.8077,7.409,2.9727,3.0701,0.021,0.0168,5.137,8.515,0.393,0.0155,10.53,3.3789,146.9,0.6385,0.2146,4.0825,8.0881,0.0167,0.4124,11.8626,1016.4662,0.0021,0.0011,0.0372,-0.0283,-0.0003,0.0238,19.374,106.2147,-0.0565,15.2055,0.0382,0.015,0.4436,-531.0,-0.0002,0.0137,22.19,0.0028,1.2446,2.419,0.18,-0.0003,0.0114,416.6855,0.1151,100.4,23.8212,8.2986,20.0533,100.634,0.1107,3.976,4.7717,0.0116,4.7397,581.8182,3.5139,7.2168,185.4212,2.2692,-0.0395,267.8914,0.1399,0.1873,0.0037,56.0138,5.2018,0.0284,0.5773,0.0014,0.15,0.1371,6.2164,-0.0564,0.8501,2.7516,0.0822,0.277,1.8519,6.6739,42.8571,0.0213,113.0045,6.2731,0.0892,2.9471,-0.4258,0.0285,-0.0074,37.9,0.9995,3.6512,1.7362,4.6956,53.3,0.0005,0.5261,0.0396,4.1643,0.0217,2.2805,20.78,5.3908,0.9624,0.0042,907.0746,0.0012,101.4184,9.412,2.751,2.6161,-0.0005,0.5747,0.0164,231.6693,2.3818,0.043,61.0977,0.0002,10.05,0.0924,209.3439,0.013,14.6482,21.9757,11.0319,0.0461,0.0553,0.0165,0.241,0.0401,23.28,93.7285,0.0779,9.8109,508.087,79.48,0.0237,0.005,0.0233,0.0008,18.9326,126.9554,66.6494,564.0,113.3721,3.582,-0.0056,0.0,0.0335,0.0704,65.2104,40.4482,19.0472,0.7,0.0729,0.3428,660.0,-0.0774,0.1283,1.5783,-0.0483,28.1321,54.0616,0.0071,18.38,192.7201,3.8203,0.0982,0.0048,0.0,3.3789,-0.0227,1.1,0.1324,0.0,0.3063,1.6406,-4311.75,-0.0222,2331.0,246.4924,0.0002,0.1515,190.0,0.0102,0.0263,2.1508,7.0421,-0.0469,10.53,1.5558,3.6859,2.9023,0.64,0.0,0.108,0.0028,1.125,-0.4109,5.1046,0.0546,0.0107,0.056,0.0137,7.116,8.67,577.7998,1.7826,0.0,0.087,19.174,17.5528,34.5513,5.3607,0.3051,1.0647,0.1452,2.1628,0.0306,46.276,50.4425,30.1115,0.1568,0.0063,175.6416,0.0006,49.3298,21.82,34.97,0.0033,5.03,517.9661,26.1277,130.8965,0.745,6.9271,0.0044,42.8291,74.1079,0.0079,0.0081,1
0.1,0.972,0.0038,14.3755,0.3244,4.5252,2.7033,278.6719,3.8291,9.302,4.0631,2.2358,0.04,0.0129,5.9510000000000005,8.515,0.128,0.0232,6.81,1.8839,143.1,0.879,0.1951,3.2174,6.6191,0.0124,0.0935,7.7587,2341.4058,0.001,0.001,-0.113,-0.003,0.0,0.0878,6.624,241.6667,-0.059,39.7114,0.0548,0.0155,0.2731,264.0,0.0001,0.0185,22.82,-0.0009,1.1601,5.143,0.4085,0.0,0.0139,353.3014,0.1006,151.8,22.8024,7.845,16.98835,147.8869,0.1418,3.8427,8.82,0.0189,1.5766,0.0,2.582,16.381,646.0928,1.9997,-0.0929,315.6023,0.1347,0.1873,0.0058,56.0138,10.1977,0.0528,1.4095,0.0019,0.0933,0.0328,18.4809,-0.0473,0.7601,2.15045,0.0542,0.42,2.7671,2.3972,52.6829,0.0261,41.0619,2.2901,0.0272,17.9518,0.0946,0.0386,-0.0007,33.921,1.4181,3.604,1.87515,5.0581,53.3,-0.0028,0.5835,0.0394,4.1643,0.0297,2.7041,7.93,11.1056,2.7643,0.0047,907.0746,0.0013,165.3277,47.293,3.4847,3.2779,-0.0002,0.3127,0.0171,317.7966,3.8197,0.0326,74.3073,0.0005,10.8,0.0923,56.3064,0.0165,21.1957,107.4107,24.5213,0.04865,0.0363,0.0157,0.238,0.0488,20.0673,109.1826,0.0768,10.9139,508.087,14.41,0.0302,0.0034,0.0395,0.0008,18.9326,74.9576,51.2528,638.0,102.2673,3.8009,-0.0071,0.0,0.0828,0.084,159.8478,55.1317,25.4083,1.09,0.0404,0.3073,0.0,-0.0885,0.11954999999999999,0.9556,0.0276,64.3896,215.7549,0.009,17.38,0.0,4.5631,0.0663,0.007,0.0,1.8839,-0.0239,1.2,0.1015,0.0,0.8512,2.3209,-2015.25,-0.0261,4348.0,264.9228,0.0001,0.0438,438.0,0.0151,0.0325,4.5511,6.817,-0.0263,6.81,0.9126,2.292,2.9023,0.651,0.0,0.1017,0.0047,1.021,0.1838,13.9864,0.0518,0.0181,0.0633,0.0227,7.116,12.3,1699.5,1.103,663.6771,0.142,51.093,22.1287,64.8319,5.1749,-0.0999,1.0647,0.1452,2.1756,0.042,46.276,65.4515,24.4038,0.2211,0.0029,175.6416,0.0015,56.5652,21.91,27.9055,0.0037,12.0945,0.0,9.78,241.0536,0.6595,4.9447,0.0024,44.0301,77.5422,0.0136,0.028,0
0.145,0.9181,0.0029,27.0589,0.3715,5.5261,2.7033,278.6719,5.5459,11.122,3.6023,1.8655,0.04,0.0213,7.874,8.515,0.077,0.0164,9.47,2.6361,172.4,0.5969,0.195,10.0267,14.1635,0.0134,0.1641,4.7941,1961.5772,0.0012,0.0008,-0.0641,0.0114,-0.0002,0.0313,5.709,229.375,-0.0007,19.7247,0.0676,0.0253,0.473,160.0,0.0001,0.0121,17.21,0.0,1.6445,1.946,0.161,-0.0001,0.01,570.3041,0.114,219.2,31.9982,9.8115,16.98835,153.2611,0.5958,2.6422,4.8548,0.0127,1.3542,0.0,5.5184,16.381,526.5022,1.9997,-0.0091,159.0898,0.1067,0.1873,0.0035,56.0138,10.1977,0.0528,0.7305,0.0051,0.157,0.0694,10.112,-0.0567,0.7601,2.15045,0.0825,0.435,3.1272,3.5742,45.0,0.0307,42.7002,2.0214,0.0801,31.169,0.0946,0.0662,-0.04,31.357,0.9709,3.7648,2.6069,3.0454,53.3,-0.0004,0.5835,0.0532,4.1643,0.0404,3.2623,13.94,11.1056,2.7643,0.0045,907.0746,0.0016,133.2159,109.258,4.3642,3.2779,0.0007,0.5791,0.0167,180.4051,2.6819,0.0329,93.701,0.0011,6.23,0.0797,40.9296,0.0253,23.1448,97.0712,21.893,0.04865,0.0509,0.0151,0.355,0.0402,6.8212,266.082,0.0859,10.9139,508.087,74.57,0.0282,0.011,0.0206,0.0008,18.9326,114.5966,74.359,367.0,110.5454,2.8335,-0.008,0.0,0.0828,0.0936,426.5928,72.1949,49.7653,1.73,0.0476,0.3598,740.7407,-0.0827,0.11954999999999999,0.8899,-0.032,49.3531,139.3623,0.009,17.25,473.326,22.2512,0.0948,0.0052,0.0,2.6361,-0.0308,1.0,0.1513,0.0,0.6748,1.9319,-2924.75,-0.014,4076.0,283.1945,0.0002,0.0268,438.0,0.0103,0.0333,4.5511,5.2441,-0.009,9.47,1.234,1.5495,2.9023,0.651,431.2571,0.0796,0.003,1.021,0.1108,5.1376,0.0539,0.0102,0.0871,0.0149,7.116,10.31,1840.3999,2.674,0.0,0.1517,30.515,29.9948,42.3277,4.9516,0.0097,1.0647,0.1452,2.14,0.0385,46.276,0.0,56.1594,0.1586,0.0034,175.6416,0.0033,60.986,18.15,16.8627,0.005,23.1373,169.0,18.4388,131.8437,1.1102,4.9447,0.0027,112.5545,54.6381,0.0061,0.0094,0
0.063,0.741,0.0036,17.0935,0.2099,5.4689,3.8485,48.9583,4.0737,14.06,2.5312,3.1587,0.0464,0.0145,4.342,6.0093,0.315,0.0138,9.5,2.6724,254.0,0.538,0.144,2.6712,8.0648,0.0164,0.3718,4.1046,504.3864,0.003,0.0014,-0.1909,0.0173,-0.0004,0.0268,10.931,313.9032,0.0501,17.1238,0.0963,0.0266,0.0706,-485.5,0.0001,0.0356,18.06,0.0036,0.5603,5.171,0.3299,0.0,0.0164,338.2799,0.1128,163.1,26.3184,8.9451,17.5247,59.0026,0.2253,3.7145,3.8073,0.0087,2.6225,788.8502,3.003,20.7906,532.7832,3.0382,-0.1383,240.6213,0.1371,0.0333,0.0102,25.9704,16.1365,0.0973,1.1443,0.0078,0.1159,0.0928,6.7717,0.0455,0.8497,3.3165,0.0218,0.61,3.2428,5.6218,30.8824,0.0214,96.9697,3.0585,-0.0451,28.8787,-1.108,0.0969,-0.0374,27.685,1.2703,3.4396,1.3986,2.6706,60.7,0.0017,0.545,0.024,3.0492,0.0254,3.6487,19.73,2.0565,1.553,0.0084,1185.4449,0.0017,45.7143,80.561,2.6062,1.8233,-0.0005,0.3743,0.0283,749.7113,10.8708,0.03,88.7012,0.003,7.07,0.1003,37.9421,0.0235,21.1771,61.7909,17.2164,0.0508,0.0534,0.0217,0.246,0.0639,9.691,219.5858,0.0769,5.839,307.865,65.83,0.0142,0.0067,0.01,0.0012,20.8461,133.4218,43.75,1524.0,56.0357,2.0991,-0.0091,0.0,0.0525,0.0436,104.9749,65.3567,69.586,0.67,0.0596,0.2449,745.4545,-0.0754,0.1314,1.0083,0.0,49.354,30.4921,0.0179,17.48,443.8971,7.5628,0.1006,0.0037,0.0,2.6724,-0.0274,0.7,0.1308,0.0,0.1794,1.3616,-3525.5,-0.0296,1075.0,294.631,-0.0001,0.1169,547.0,0.0075,0.0107,4.8744,6.0902,-0.0548,9.5,1.2874,1.0725,2.1868,0.7496,884.6011,0.0946,0.0024,1.483,0.1203,7.359,0.0766,0.0559,0.0806,0.0246,7.116,7.23,1572.5996,1.3072,0.0,0.1953,26.241,29.847,52.8428,4.7265,0.0715,1.2412,0.1232,2.1898,0.0575,9.5426,193.4132,63.495,0.1567,0.0088,97.8339,0.0084,85.0263,21.28,14.9618,0.0041,25.0382,257.7163,36.8704,123.9121,0.5895,5.3272,0.0048,130.3768,61.4214,0.0036,0.0073,1
0.205,0.7603,0.0031,7.9429,0.26,3.6334,3.768,318.781,5.4129,7.105,2.3127,2.8074,0.0583,0.0148,7.491,11.5541,0.394,0.0165,6.68,1.6202,129.0,0.9352,0.219,2.7678,7.6966,0.0136,0.2706,7.4755,616.853,0.0005,0.0011,-0.0235,-0.0343,-0.0006,0.0429,14.69,411.6458,-0.006,22.3234,0.0664,0.0073,0.1692,-1657.25,0.0,0.0103,19.91,0.0015,1.0684,4.063,0.1536,-0.0002,0.0078,741.1765,0.0774,109.3,30.5926,8.2142,16.98835,156.4061,0.1512,2.7385,4.3595,0.0151,3.6144,0.0,3.2283,6.459,293.5467,1.9997,-0.0532,403.4423,0.1215,0.1512,0.0035,51.3738,7.9706,0.0494,0.7738,0.0048,0.0589,0.1666,12.8759,-0.0667,0.8501,2.15045,0.0418,0.261,2.1598,2.3758,41.4226,0.0261,18.0064,3.7432,-0.0748,25.5563,-0.4258,0.0302,-0.0108,30.944,1.103,3.2172,2.3194,4.8941,59.5,-0.003,0.5261,0.0675,4.1643,0.0237,1.907,7.37,13.6863,1.6511,0.0054,1039.2291,0.0014,123.4346,73.326,2.8754,2.6161,0.0002,0.1643,0.0211,3181.7059,3.8696,0.0373,98.6211,0.0005,12.22,0.0945,28.6561,0.0217,35.1942,74.8493,11.378,0.04865,0.0409,0.0183,0.241,0.0293,8.77,141.277,0.0779,9.8109,533.891,78.13,0.0169,0.0065,0.0215,0.0011,20.4695,89.825,93.6073,6822.0,55.8324,3.6637,-0.0078,0.0,0.0511,0.0432,107.8929,42.2178,34.1144,1.34,0.0584,0.3844,0.0,-0.0843,0.11954999999999999,0.9898,0.0126,29.6293,32.828,0.0071,17.35,194.319,5.1159,0.0757,0.0055,0.0,1.6202,-0.0058,1.1,0.0935,0.0,0.2056,1.2057,-3990.5,-0.0127,1310.0,0.0,0.0001,0.1218,169.0,0.0091,0.0364,6.3135,6.432,-0.0364,6.68,1.3927,2.5067,4.1536,0.651,895.0192,0.0998,0.0044,1.125,0.0963,4.7895,0.0667,0.0207,0.0843,0.0296,7.116,6.43,962.0,1.4141,345.4927,0.0786,46.511,33.3433,36.4466,5.1077,0.1511,1.0455,0.1452,2.068,0.0393,46.3425,503.3333,40.0261,0.192,0.0014,202.9874,0.0018,45.3961,12.39,16.6891,0.0041,23.3109,617.6744,27.3414,132.1553,0.7038,6.9271,0.0035,97.9649,52.9871,0.0069,0.0135,1
