sensor_081,sensor_486,sensor_171,sensor_239,sensor_291,sensor_278,sensor_589,sensor_392,sensor_363,sensor_435,sensor_577,sensor_335,sensor_497,sensor_588,sensor_500,sensor_273,sensor_564,sensor_565,sensor_168,sensor_216,sensor_107,sensor_167,sensor_272,sensor_558,sensor_470,sensor_101,sensor_439,sensor_526,sensor_102,sensor_105,sensor_204,sensor_305,sensor_573,sensor_409,sensor_570,sensor_524,sensor_433,sensor_157,sensor_567,sensor_079,sensor_031,sensor_217,sensor_093,sensor_528,sensor_572,sensor_418,sensor_461,sensor_220,sensor_468,sensor_075,sensor_319,sensor_197,sensor_203,sensor_490,sensor_352,sensor_172,sensor_218,sensor_186,sensor_092,sensor_304,sensor_299,sensor_163,sensor_360,sensor_342,sensor_576,sensor_351,sensor_421,sensor_104,sensor_229,sensor_025,sensor_521,sensor_540,sensor_556,sensor_189,sensor_162,sensor_082,sensor_338,sensor_077,sensor_333,sensor_080,sensor_228,sensor_154,sensor_547,sensor_099,sensor_145,sensor_391,sensor_485,sensor_512,sensor_060,sensor_165,sensor_175,sensor_024,sensor_096,sensor_489,sensor_322,sensor_345,sensor_422,sensor_109,sensor_177,sensor_541,sensor_412,sensor_473,sensor_590,sensor_005,sensor_495,sensor_176,sensor_449,sensor_169,sensor_286,sensor_103,sensor_166,sensor_041,sensor_472,sensor_523,sensor_477,sensor_488,sensor_349,sensor_226,sensor_483,sensor_414,sensor_388,sensor_144,sensor_141,sensor_320,sensor_407,sensor_072,sensor_181,sensor_126,sensor_553,sensor_357,sensor_211,sensor_287,sensor_587,sensor_095,sensor_288,sensor_318,sensor_367,sensor_115,sensor_297,sensor_339,sensor_353,sensor_366,sensor_480,sensor_065,sensor_015,sensor_443,sensor_298,sensor_097,sensor_274,sensor_527,sensor_522,sensor_137,sensor_432,sensor_389,sensor_156,sensor_457,sensor_425,sensor_419,sensor_420,sensor_584,sensor_321,sensor_332,sensor_555,sensor_222,sensor_501,sensor_292,sensor_090,sensor_336,sensor_160,sensor_296,sensor_478,sensor_358,sensor_151,sensor_484,sensor_303,sensor_364,sensor_042,sensor_240,sensor_437,sensor_083,sensor_413,sensor_416,sensor_487,sensor_475,sensor_212,sensor_325,sensor_188,sensor_550,sensor_224,sensor_368,sensor_140,sensor_128,sensor_575,sensor_491,sensor_454,sensor_271,sensor_147,sensor_011,sensor_568,sensor_377,sensor_201,sensor_215,sensor_511,sensor_440,sensor_302,sensor_585,sensor_445,sensor_282,sensor_474,sensor_481,sensor_566,sensor_068,sensor_554,sensor_354,sensor_052,sensor_431,sensor_152,sensor_004,sensor_223,sensor_424,sensor_574,sensor_076,sensor_469,sensor_209,sensor_434,sensor_108,sensor_281,sensor_411,sensor_064,sensor_426,sensor_130,sensor_010,sensor_275,sensor_280,sensor_369,sensor_561,sensor_562,sensor_546,sensor_408,sensor_279,sensor_362,sensor_378,sensor_542,sensor_436,sensor_202,sensor_078,sensor_146,sensor_225,sensor_578,sensor_387,label
-0.0834,129.6835,0.6385,0.0039,0.096,1.2074,0.0075,0.0122,0.0121,7.8312,1.6135,0.0859,22.1983,0.0216,0.0,74.4596,0.7016,9.8,1.3,0.0872,0.0005,3.1,76.0368,1.4828,6.1323,0.0,58.209,7.0304,0.0,0.0004,37.601,0.1363,8.58,3.1272,29.6115,0.0689,152.5038,0.0281,3.7018,-0.0585,0.1829,0.0687,0.0005,6.7464,2.2132,7.6028,10.6601,0.0022,5.2322,0.0,2.7549,8.16,9.438,82.0327,0.0325,0.1324,0.0226,7.3,0.0239,0.0601,0.0485,2831.0,0.0248,3.5515,0.0688,0.0334,1.4232,-0.0038,0.0177,-4376.6667,3.3978,4.2196,37.9416,14.088,4020.0,-0.0112,2.5091,-0.0542,2.5091,0.0008,0.0138,0.0095,1.0511,-0.04,0.1211,1.0754,0.0,822.2222,6.7391,0.044,0.3423,-2636.0,0.0001,616.1435,2.1986,32.5545,2.5416,-0.1203,0.3347,1.4262,3.2721,105.2402,107.8331,1.2691,0.3336,1.0308,0.3063,0.202,2.3724,-0.0245,0.101,79.48,12.9861,17.9025,22.1802,104.5564,0.0392,1256.5996,196.2927,36.9824,0.0,0.0027,0.4694,10.3384,4.412,95.0865,22.05,0.8703,0.1833,1.3737,0.1509,4.5729,0.0201,-0.0001,0.1582,0.1255,0.0045,0.0,1785.3463,2.7936,0.0356,0.0041,3.6072,33.2609,4.173,1.2446,1553.9338,0.0182,23.3248,0.6538,0.0,223.9,14.9004,38.1574,0.34,9.03,3.0929,378.2375,0.0,0.0116,0.0268,0.0779,0.4863,0.0679,0.0,0.0093,0.1568,3.6641,571.0,190.7658,6.9887,0.0007,7.12,93.7269,0.3969,372.3124,2.419,0.0037,1.3803,-0.0275,14.0497,3.3246,151.028,23.841,0.0508,4.6997,21.65,0.3988,120.2068,0.0028,174.8,0.6409,2.6533,48.4874,4.6435,19.0952,0.0475,-0.0042,0.0754,0.0012,21.67,0.1212,102.6316,110.4496,1.0521,0.003,0.6476,0.0135,24.5333,94.8567,0.2078,0.8602,8.0448,0.0446,132.156,10.3936,12.275,1244.1552,0.0032,170.6206,0.2182,-0.0066,121.0846,90.196,64.6839,-0.0292,0.017,8.4883,20.591,5.4662,0.0,0.0163,62.855,0.0405,0.003,0.038,22.7192,7.116,0.7814,0.0006,41.5362,0.0014,6.6193,2.2191,8.16,-0.0029,0.0617,0.0348,9.8604,0.0096,0
0.0081,113.5201,0.4277,0.0072,0.096,2.0754,0.0064,0.0105,0.0079,10.2005,1.9897,0.2402,18.2416,0.0183,0.0,53.8764,0.6854,7.6,1.3,0.0528,0.0,2.6,58.7319,0.6105,5.6049,0.0,46.8,5.8406,0.0,0.0013,26.032,0.0245,10.66,4.3222,31.9154,0.0435,200.9008,0.0206,3.0914,-0.041,0.2127,0.0702,-0.0003,6.2648,2.0382,13.5387,28.6321,0.0022,1.7163,0.0,3.0746,12.86,17.179,220.0,0.0209,0.1036,0.0462,5.46,0.0,0.031,0.0528,1136.0,0.0282,1.8133,0.0841,0.0313,1.2128,-0.0033,0.0186,550.75,2.1583,5.0462,46.8664,61.642,3903.0,-0.0142,3.8408,-0.1205,3.8408,0.0713,0.0169,0.0076,0.7371,0.0,0.2118,1.1833,0.0,284.6154,13.8118,0.089,0.2468,-1942.75,0.0,492.6316,1.4898,16.2891,2.5756,0.0,0.2985,0.7076,2.0355,97.6249,100.1756,1.3872,0.3318,0.6791,0.9109,0.101,2.5791,0.0,0.184,14.14,4.5435,25.6162,17.365,651.8519,0.0501,1820.0996,232.2952,37.5303,0.0,0.0073,0.5206,5.8927,2.2381,87.0592,13.6,0.9034,0.1519,1.0231,0.1613,2.5579,0.0183,0.0,0.1337,0.1539,0.0044,0.0,2243.34,4.8475,0.0283,0.0055,3.1477,26.1882,10.2455,1.1828,636.5749,0.0,16.1845,0.5732,0.0,177.6,16.3817,64.7663,0.34,9.1948,1.9648,340.3301,839.9429,0.0186,0.0327,0.0224,0.1665,0.0936,0.0,0.0067,0.1533,1.9993,623.0,195.8407,4.9417,0.0007,9.096,20.8256,0.3866,598.0754,5.103,0.0037,2.7664,-0.021,18.3198,5.9196,140.1122,46.9959,0.0251,20.1929,10.23,0.3455,120.2559,0.0,218.533,0.5746,3.6728,34.3378,5.3136,24.7946,0.0368,0.0044,0.0914,0.0021,19.73,0.0999,47.0588,47.4922,0.8614,0.0042,0.761,0.0111,49.1062,46.5097,0.2187,0.9362,7.0388,0.0238,215.2902,11.1096,8.056,1192.8757,0.0032,88.7808,0.3075,-0.0694,93.1087,40.491,206.2642,0.0,0.0203,6.2236,20.21,4.523,0.0473,0.0201,69.4676,0.0677,0.0,0.0318,13.4128,7.116,1.4345,0.002,37.5729,0.0014,11.9059,4.5557,12.86,-0.0051,0.0683,0.028,15.0879,0.0065,0
0.0137,77.5938,0.8929,0.0038,0.097,1.2074,0.0054,0.0154,0.0083,6.3174,1.3792,0.0917,16.1683,0.0169,896.861,56.7312,0.7134,12.19,1.1,0.0748,0.0,1.4,73.5217,2.5656,4.4514,0.0,42.3077,9.0456,0.0,0.002,17.472,0.1492,7.39,6.749,19.4405,0.0806,229.5409,0.0571,5.0603,-0.074,0.2262,0.0741,-0.0014,5.4935,1.9736,8.9956,28.3387,0.003,4.5908,0.0,2.2264,3.75,4.751,158.3082,0.0253,0.0973,0.0393,5.02,0.0,0.0507,0.0384,1687.0,0.0265,0.9517,0.0857,0.0465,0.6396,-0.0057,0.0072,64.0,4.0383,5.0462,87.3485,56.273,11838.0,0.0088,1.1841,-0.128,1.1841,0.057,0.0125,0.0037,1.6177,0.0,0.1325,0.6924,0.0,372.6708,18.3209,0.096,0.3503,-5157.25,0.0,839.6601,1.5558,21.3161,2.5685,0.0,0.3867,0.7076,3.2721,44.4379,87.3034,1.2691,0.0603,0.7153,0.362,0.154,2.2256,0.0,0.109,79.42,7.5116,27.4039,11.9686,544.9909,0.0502,1842.1006,303.5106,36.9824,0.0,0.0027,0.4694,5.727,2.2381,111.7341,15.71,0.9034,0.6961,1.9229,0.1848,2.6859,0.0194,0.0,0.1533,0.1844,0.0021,0.0,5088.9574,1.6065,0.0343,0.0039,1.899,21.6791,11.4142,1.1106,824.032,0.0,23.3248,1.8659,0.0,182.7,9.969,74.8551,0.35,10.8036,2.0652,301.5478,0.0,0.0099,0.0402,0.0734,0.9372,0.0851,455.336,0.0177,0.1629,2.1662,662.0,123.2027,2.2849,0.0009,7.58,45.0176,0.3775,661.2165,1.886,0.0075,1.4767,-0.0248,14.0497,3.3246,225.5916,15.8463,0.0576,17.4972,15.29,1.413,92.9583,0.0,174.8,0.5746,2.3288,68.4923,5.0199,36.4612,0.0372,0.003,0.0575,0.0011,11.61,0.1287,66.5208,68.0747,0.495,0.0028,0.9043,0.0103,17.2978,55.4003,0.1387,1.0277,10.192,0.0306,198.5732,12.02,8.432,1244.1552,0.0006,66.4086,0.3366,-0.0609,20.4684,61.901,0.0,0.0,0.0158,6.3374,26.1263,5.3318,0.0473,0.0206,62.855,0.0418,0.0,0.0726,34.4987,7.116,1.4345,0.0006,28.6717,0.0022,11.9059,4.8229,3.75,0.0055,0.0621,0.0263,17.0532,0.011,1
-0.0732,76.6971,0.5928,0.005,0.1452,3.4016,0.0018,0.0107,0.0774,7.0868,1.1625,0.0502,22.5456,0.0062,891.4286,72.0968,0.6876,6.47,1.0,0.0785,-0.0006,2.9,66.7725,2.0804,5.2422,-0.0005,31.3589,4.8248,0.0,-0.0001,33.917,0.1386,6.24,5.3672,14.0343,0.2192,25.4654,0.0514,2.3304,-0.063,0.2509,0.0708,0.0022,5.5917,2.2478,8.1895,47.4023,0.002,5.7506,0.0,2.8304,4.28,7.577,112.5281,0.0229,0.1211,0.0375,6.41,0.052,0.0401,0.0397,842.0,0.0158,2.2359,0.1413,0.0141,2.4938,-0.0057,0.0135,-30.75,2.991,4.1959,77.7371,87.518,920.0,-0.0209,1.2412,-0.0695,1.2412,0.0646,0.0195,0.0169,0.5482,-0.0797,0.1234,1.6298,142.5262,0.0,16.4582,0.092,0.4071,-3612.75,0.0002,339.5683,2.0266,16.6429,3.7856,0.0286,0.083,0.791,2.5605,100.4389,20.8909,1.0997,0.1141,0.8008,0.8522,0.132,3.7437,-0.0302,0.16,74.19,7.7593,13.6194,9.0669,107.1672,0.0439,836.4004,182.4439,37.7415,0.0,0.0056,0.415,10.8535,2.7414,108.2171,16.9,0.9365,0.1806,1.8177,0.1703,2.7167,0.0296,-0.0002,0.1108,0.1411,0.0033,0.0,415.4117,2.2308,0.0259,0.0049,3.2464,23.5418,11.4445,1.3104,412.5275,0.1967,19.5999,1.8776,0.0,183.3,21.4787,36.6157,0.52,11.1075,1.9877,659.9901,0.0,0.0146,0.0404,0.0816,0.7387,0.0472,0.0,0.0163,0.2156,2.1086,1213.0,245.6262,4.9435,0.0006,13.53,69.2335,0.3919,299.8851,2.634,0.0044,2.2554,-0.0333,85.8455,9.5236,123.1365,23.4308,0.0481,29.1387,22.01,0.4262,144.5028,0.004,864.425,0.6002,2.3507,77.114,4.1149,30.9957,0.0407,-0.0023,0.0355,0.0017,19.75,0.0795,87.7193,52.6129,0.8288,0.004,0.8464,0.0129,18.1804,45.8338,0.0965,1.0104,7.9932,0.0416,184.628,21.4027,8.463,1006.9548,0.0011,118.2232,0.4772,-0.0066,26.0053,49.6,0.0,0.0178,0.0209,7.9469,19.6637,3.6722,0.3311,0.0126,253.5773,0.0372,0.0033,0.0593,33.199,7.116,1.1698,0.0015,42.2209,0.0014,10.0677,4.5726,4.28,-0.0035,0.0832,0.2572,21.2281,0.0107,0
-0.1023,268.6965,0.9352,0.0043,0.12342697495183043,1.4624,0.0046,0.0194,0.0092,10.5424,1.8338,0.1015,20.8047,0.0148,0.0,62.6897,0.6493,8.56,1.1,0.0788,0.0014,3.0,76.622,1.6967,3.084,0.0,46.4789,9.5491,0.0003,-0.0005,16.146,0.1074,9.7599,3.8286,9.895,1.5653,47.6027,0.0655,3.7768,-0.0263,0.204,0.0486,-0.0025,6.2521,2.3626,3.7077,39.6861,0.0053,5.645,0.0,2.473,4.49,3.71,542.2139,0.0335,0.0935,0.1445,5.55,-0.257,0.0399,0.0574,3523.0,0.0278,2.7566,0.1142,0.03,1.229,-0.0057,0.041,-1994.75,2.3966,1.6936,87.9887,80.761,2013.0,-0.0233,1.4645,-0.0378,1.4645,0.0049,0.0436,0.0079,0.5981,0.6245,0.0544,0.8564,0.0,843.2432,9.05,0.106,0.26,-4228.75,0.0002,208.137,1.8775,23.1316,1.7413,-0.010788597053171044,0.4256,2.4004,1.8514,22.0596,187.3554,1.4503,0.433,0.9184,0.2056,0.122,2.5505,0.118,0.212,78.13,10.0731,8.6128,9.6388,77.0472,0.0193,760.2998,254.1243,26.8972,0.0,0.0025,0.3901,5.1001,8.2934,103.4133,13.52,1.21,0.2122,1.8231,0.0672,2.7575,0.0297,0.0002,0.1345,0.1987,0.0119,0.0,881.5881,1.1593,0.0212,0.0104,1.1267,30.95,14.1603,1.0684,1683.2456,-0.2964,15.1427,1.6232,0.0,201.6,28.4629,20.6854,0.5071714836223506,17.4059,1.9745,415.3191,543.2099,0.0289,0.0596,0.0848,0.4869,0.0894,0.0,0.0213,0.1464,2.9111,599.0,353.7272,6.364,0.0015,9.301,117.1958,0.364,239.8239,4.063,0.0039,2.8564,0.0267,11.1802,4.1576,0.0,9.349,0.0443,24.6111,9.72,0.5262,125.5107,0.0071,141.839,0.5619,3.2033,62.7188,6.0621,23.3475,0.0385,0.0071,0.0282,0.0013,6.73,0.0614,74.7826,59.8039,0.8829,0.0061,0.7603,0.0096,14.5073,60.9777,0.0642,1.0204,8.0411,0.0405,203.4994,10.8874,8.417,1268.6598,0.0042,65.6838,0.3866,-0.0264,49.6133,63.059,176.6136,-0.1932,0.0113,6.5278,30.5082,4.6062,0.0,-0.0088,59.81,0.0187,0.0059,0.0391,13.9158,7.116,1.482,0.0008,38.5539,0.0014,12.064,5.2835,4.49,-0.0067,0.0366,0.0305,16.3616,0.0069,1
-0.0945,91.5825,0.9352,0.0035,0.0675,3.1236,0.0032,0.0169,0.0115,7.6206,1.1501,0.1131,19.4959,0.0115,801.9656,41.2671,0.7316,7.25,1.2,0.0943,0.0017,2.0,61.9315,1.6230700076511093,4.9852,-0.0001,42.3529,9.7396,-0.0001,0.0001,21.622,0.1185,6.14,3.5472,13.0412,0.1655,122.8049,0.0409,3.0898,-0.0594,0.2213,0.0817,0.0025,6.5628,2.3365,6.9537,19.72,0.004,5.5404,0.0,1.8268,6.08,6.171,109.2876,0.0232,0.0935,0.0303,5.86,0.0709,0.0528,0.0455,13517.0,0.0229,1.5014,0.1238,0.0152,1.2707,-0.0064,0.0151,3596.5,6.1635,1.2337,57.746537184391734,41.663,5521.0,-0.0317,1.9212,-0.0304,1.9212,0.0248,0.0204,0.0076,1.039630298393267,-0.319,0.1041,1.688,142.5262,0.0,18.8309,0.091,0.26,-4495.75,0.0002,257.7287,2.047,25.779,1.7916,0.0893,0.4256,2.6952,2.5605,61.6675,33.4515,1.0032,0.1577,0.9184,0.2056,0.177,2.1189,0.0014,0.321,78.13,6.2039,21.4972,12.2365,99.7884,0.0191,1034.2002,409.7018,74.8659,0.0,0.003,0.7511,6.4213,9.6914,96.5525,16.23,0.9649,0.27668798775822495,1.1275,0.0644,2.4669,0.0343,-0.0002,0.2252,0.1515,0.0043,0.0,2557.199,1.9987,0.0147,0.0054,2.3893,21.1691,9.973,1.0684,6594.2677,0.198,19.6939,0.4553,0.0,212.4,17.4794,59.2604,0.3,11.9415,2.1301,541.5584,491.7431,0.0093,0.0497,0.082,0.5036574598316756,0.0662,908.2707,0.0129,0.2029,1.9888,984.0,188.7441,3.4336,0.0012,7.479,223.1717,0.4153,377.2029,4.063,0.0026,4.3579,-0.0277,53.9534,8.2066,195.7211,20.8641,0.0679,12.6001,15.86,0.6632564651874522,90.2764,0.0043,545.17,0.5668,2.0163,50.8951,5.316,20.3137,0.0335,0.0068,0.0345,0.0012,14.53,0.0486,54.5809,79.9699,0.6912,0.0028,0.7603,0.01,28.7211,85.774,0.0954,1.0443,7.703873527161439,0.0479,211.2724,18.2815,8.724,1010.4454,0.0016,74.9925,0.4319,0.0157,32.2873,82.817,375.8376,-0.0184,0.0109,5.306,23.5618,8.4479,0.0,-0.0077,189.804,0.0415,0.0042,0.0334,15.8112,7.116,1.1366,0.0007,27.6,0.0009,8.3726,4.5274,6.08,0.0037,0.0417,0.0396,18.4846,0.0188,0
-0.0897,208.2596,0.9192,0.0048,0.0675,3.1236,0.0064,0.0118,0.0115,11.4637,1.2991,0.116,18.3339,0.0187,0.0,47.8409,0.7121,4.56,0.9,0.0692,-0.0009,2.4,46.05659814221653,1.7562,4.0792,-0.0002,34.7639,5.5276,0.0001,-0.0001,19.443,0.1307,6.98,4.2156,11.9501,0.0914,25.7275,0.0546,2.1165,-0.0339,0.2038,0.0439,-0.0027,4.4711,2.019,7.5306,37.0154,0.003,4.7337,0.0,2.2458,3.3,4.26,163.9418,0.0325,0.0847,0.0732,5.58,-0.092,0.0255,0.0684,3323.0,0.0232,2.0287,0.0771,0.0276,1.1153,-0.0053,0.0246,-2117.5,1.5935,1.2337,19.2914,69.533,1019.0,-0.0229,1.1285,-0.0254,1.1285,0.0264,0.0347,0.0073,0.8275,0.1486,0.1109,0.6475,0.0,0.0,18.2809,0.099,0.2087,-3960.75,0.0002,191.9126,1.8826,32.8533,1.7717,-0.010788597053171044,0.2287,2.6952,2.5605,41.9451,134.2014,1.0032,0.3618,0.8673,0.3727,0.076,3.4446,0.054,0.22,76.99,5.4215,32.8911,15.1961,77.146,0.0125,987.0,0.0,74.8659,0.0,0.003,0.7511,5.4362,9.6914,119.3303,14.84,0.9649,0.0587,1.6518,0.0476,2.6874,0.0139,-0.0001,0.1424,0.1845,0.0084,0.0,558.8645,1.2608,0.012,0.0081,1.5516,21.7191,15.9505,0.9814,1357.8872,0.0,19.6939,0.5751,0.0,138.1947469570788,17.6323,85.7613,0.3,8.795,2.0965,771.5505,213.2845,0.0121,0.0377,0.0714,0.5564,0.0753,0.0,0.0171,0.1971,1.6907,148.0,217.4849,4.5369,0.0009,10.488,78.6627,0.2759,315.9477,3.057,0.0038,3.0133,-0.0447,53.9534,8.2066,155.4978,14.249,0.02,25.6186,13.2,0.1596,81.3622,0.0034,545.17,0.5668,2.1543,67.3885,5.8223,23.8239,0.0291,0.0136,0.031,0.0016,9.52,0.0411,89.9297,37.2955,0.8818,0.0029,0.6733,0.0088,15.194,98.6849,0.0851,1.0279,6.78,0.0368,187.8486,2.6152,9.009,1010.4454,0.0036,65.7532,0.2294,-0.0015,18.0516,117.761,156.9303,-0.1891,0.0103,6.0483,22.6964,4.9912,0.0,-0.0044,189.804,0.0375,0.0038,0.0557,27.1584,7.116,1.1366,0.0007,27.9935,0.0012,8.3726,4.9309,3.3,0.0039,0.0339,0.0361,11.3646,0.005,0
-0.0916,101.5449,0.6716,0.004,0.1452,3.1236,0.0064,0.0174,0.0093,8.4153,1.9251,0.0565,15.2529,0.0187,886.6242,50.8324,0.6012,4.56,1.1,0.0948,-0.0006,4.1,47.4747,1.471,4.5705,-0.0002,36.1314,10.652,0.0002,0.0003,29.218,0.1212,10.3,4.1636,21.3906,0.4995,0.0,0.0618,1.8846,-0.0712,0.2691,0.1055,0.002,4.9737,2.0348,7.474,24.4775,0.002,5.0769,0.0,2.2788,7.02,7.653,167.372,0.0307,0.1856,0.0613,4.24,0.0983,0.0155,0.0462,3444.0,0.0247,3.0385,0.1316,0.0226,1.7207,-0.0074,0.0097,-2278.25,5.9125,1.2337,48.9087,52.543,6970.0,-0.012,2.0921,-0.0311,2.0921,0.0193,0.0174,0.0107,0.6064,0.3433,0.1127,1.825,356.5789,0.0,19.8,0.049,0.3241,-522.75,0.0001,877.3389,1.3999,24.3014,1.7398,-0.033,0.1906,2.6952,2.5605,105.1297,134.2014,1.0032,3.5335,0.6378,0.8111,0.038,3.6308,-0.0109,0.195,73.32,6.2822,12.4305,35.7037,103.4934,0.0137,940.5996,255.3714,74.8659,0.0,0.003,0.7511,7.1443,9.6914,73.9395,15.62,0.9649,0.1076,1.5921,0.052,3.3849,0.0139,0.0,0.1434,0.1011,0.0033,0.0,3644.1769,2.4352,0.0149,0.005,3.3311,20.2,17.1168,2.0033,1510.3808,-0.0927,19.6939,2.9202,0.0,122.5,15.4802,30.1078,0.52,8.1409,2.5276,480.4631,673.3813,0.0119,0.0297,0.077,0.4874,0.0768,0.0,0.0218,0.1947,2.2511,489.0,204.0147,7.0096,0.0006,11.759,170.9237,0.3127,322.5283,2.051,0.0039,2.7784,-0.0366,53.9534,8.2066,295.5282,26.6698,0.0532,17.1148,15.62,0.2966,159.0148,0.0028,545.17,0.5668,3.522,68.649,2.8738,28.1534,0.0468,0.007,0.051,0.0015,20.42,0.057,53.6913,14.1206,1.2833,0.0033,0.8315,0.0122,34.7525,103.4441,0.1286,0.852,7.7092,0.052,214.6587,9.1419,10.884,1010.4454,0.0339,68.6985,0.4444,-0.0204,35.4545,76.486,151.1687,0.0288,0.0108,5.729,19.4236,4.9557,0.0,-0.0086,189.804,0.0381,0.0027,0.0593,33.199,7.116,1.1366,0.0007,48.8798,0.0014,8.3726,2.4921,7.02,0.0152,0.0415,0.0297,21.8407,0.0202,0
-0.0848,105.1608,0.5559,0.0048,0.0675,3.4016,0.004,0.0096,0.0187,6.1443,1.4795,0.325,40.2292,0.0134,0.0,60.4413,0.7241,7.45,1.6,0.1262,0.0,3.9,62.9517,1.4027,5.9071,0.0,54.5455,5.0792,0.0,0.0001,27.198,0.1074,7.91,5.6668,11.5117,0.1379,42.5719,0.0424,3.6417,-0.0668,0.2372,0.0961,0.0012,6.2495,2.4592,5.1524,23.592,0.0037,4.9215,0.0,3.2209,14.93,20.503,305.1383,0.0315,0.1067,0.0579,6.35,0.0,0.0457,0.0353,1478.0,0.0228,2.6145,0.0463,0.0165,1.2701,-0.007,0.0155,-769.5,2.2351,1.2337,107.2227,47.961,1892.0,-0.0243,3.9486,-0.0147,3.9486,0.0008,0.0221,0.0097,1.1342,0.0,0.0744,1.4633,80.5342,0.0,11.6818,0.111,0.3185,-4444.25,0.0,395.8805,1.8868,23.6684,1.7695,0.0,0.219,2.6952,2.5605,90.2642,121.5476,1.0997,0.3443,0.6817,0.7494,0.136,4.5548,0.0,0.078,14.26,4.9918,16.4776,10.402,148.8646,0.0228,1373.7998,277.5882,37.7415,0.0,0.0056,0.415,6.1475,9.6914,104.4455,14.41,0.9649,0.5298,1.6495,0.2135,1.935,0.011,0.0,0.2911,0.1533,0.0036,0.0,781.0546,5.2765,0.0304,0.0066,2.972,28.3182,17.2065,1.2123,627.4485,0.0,19.5999,0.6172,0.0,169.5,12.2749,44.2995,0.3,10.1162,1.5383,0.0,680.6137,0.0144,0.0353,0.0366,0.4889,0.0679,0.0,0.0157,0.1624,1.941,548.0,151.5355,6.6665,0.0012,13.393,453.1516,0.45,489.145,5.34,0.0037,1.104,-0.019,85.8455,9.5236,90.3937,52.8369,0.0665,15.1586,12.9,1.2161,93.701,0.0,864.425,0.5668,2.8332,67.1127,5.1444,33.5026,0.061,0.009,0.0377,0.0017,18.45,0.0871,68.8172,57.3302,1.1533,0.0031,0.7439,0.0155,52.7223,74.6848,0.0834,0.9288,10.2012,0.0687,203.2937,9.791,6.593,1006.9548,0.0033,77.8371,0.1254,-0.0066,127.8054,78.005,192.0728,0.0,0.0125,5.5834,20.44,11.0098,0.0,0.0007,253.5773,0.0241,0.0,0.0557,32.2583,7.116,1.1366,0.0015,29.9948,0.0014,8.3726,5.6195,14.93,-0.0487,0.0481,0.0653,5.0986,0.0075,0
-0.0723,32.1151,0.8929,0.0055,0.096,2.0754,0.0041,0.0095,0.0111,8.2854,2.3373,0.1466,26.3746,0.0125,364.4444,52.244,0.6603,5.21,1.7,0.0701,0.0,2.1,58.9739,1.2588,4.9657,0.0,64.0167,4.4378,0.0,-0.0002,21.338,0.1746,12.54,3.1435,10.0219,0.0648,83.7692,0.0183,2.3923,-0.0869,0.2011,0.0686,-0.0045,5.659,2.0018,10.7004,19.7188,0.0026,4.8714,0.0,2.1272,2.39,5.405,291.5361,0.0132,0.0973,0.0465,4.39,0.0,0.0599,0.046,819.0,0.0189,2.8337,0.0895,0.0103,1.948,-0.0054,0.0149,-73.25,1.2361,1.2337,48.4431,36.69,3676.0,0.0025,0.6846,-0.0605,0.6846,0.0008,0.0164,0.0169,0.7231,0.0,0.1666,0.9685,43.2184,0.0,22.4345,0.067,0.3503,-4388.25,0.0,0.0,1.5201,23.3456,4.0788,0.0,0.3867,2.6952,2.0355,95.7319,65.2312,1.3872,0.0479,0.7153,0.362,0.206,3.4534,0.0,0.198,79.42,5.24,13.4946,24.9216,96.9571,0.0431,908.0996,183.6314,37.5303,0.0,0.0073,0.5206,6.3737,9.6914,72.1401,13.84,0.9649,0.1612,0.8911,0.1816,2.4683,0.0192,0.0,0.2232,0.1816,0.0048,0.0,1695.1209,1.5433,0.0289,0.0055,2.5497,17.5655,10.158,1.1106,422.903,0.0,16.1845,0.3534,0.0,166.3,5.4174,37.4003,0.34,9.7851,1.9875,257.313,483.7816,0.0148,0.0383,0.0759,0.3839,0.0669,442.3006,0.0063,0.1539,2.006,833.0,63.1684,6.0666,0.0009,12.976,80.1322,0.5411,344.3672,1.886,0.0034,2.6949,-0.0159,18.3198,5.9196,101.8656,21.2516,0.0485,13.1467,11.2,0.3503,108.5968,0.0,218.533,0.5668,3.8913,38.9904,5.291,17.6983,0.0371,0.0077,0.0282,0.002,15.6,0.0976,102.3256,102.4309,0.9554,0.0035,0.9043,0.0115,13.6063,123.5554,0.0662,0.9251,9.2279,0.0359,186.0662,15.3111,8.066,1192.8757,0.0005,127.7417,0.2766,-0.0066,10.6532,89.133,0.0,0.0,0.0164,4.9965,16.2955,8.6922,0.0,0.0189,69.4676,0.0575,0.0,0.2077,69.6312,7.116,1.1366,0.002,32.999,0.0012,8.3726,3.3425,2.39,-0.0544,0.0486,0.0406,13.8172,0.0038,0
